"","Subject","Stem","StimulusType","FirstResponse","SecondResponse","ThirdResponse","Onset","ClusterOnset","PossibleWithB","Place","Manner","StressStimulus","Gender","Age","AgeGroup","EducationLevel","EducationField","SubjectGroup"
"247","A14","gnor","verb","OB","OBO",NA,"gn","yes",TRUE,"velar","stop","root","male",26,"young","Higher","Humanities","A"
"248","A14","tkab","verb","OB",NA,NA,"tk","yes",FALSE,"dental","stop","root","male",26,"young","Higher","Humanities","A"
"249","A14","bost","verb","OB",NA,NA,"b","no",TRUE,"labial","stop","root","male",26,"young","Higher","Humanities","A"
"250","A14","tul","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","root","male",26,"young","Higher","Humanities","A"
"251","A14","sur","verb","O",NA,NA,"s","no",TRUE,"dental","fricative","root","male",26,"young","Higher","Humanities","A"
"252","A14","cav","verb","OB",NA,NA,"c","no",TRUE,"dental","affricate","root","male",26,"young","Higher","Humanities","A"
"253","A14","zhrap","verb","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","root","male",26,"young","Higher","Humanities","A"
"254","A14","zup","verb","O",NA,NA,"z","no",TRUE,"dental","fricative","root","male",26,"young","Higher","Humanities","A"
"255","A14","jal","verb","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","root","male",26,"young","Higher","Humanities","A"
"256","A14","patl","verb","O",NA,NA,"p","no",TRUE,"labial","stop","root","male",26,"young","Higher","Humanities","A"
"257","A14","shadr","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","root","male",26,"young","Higher","Humanities","A"
"258","A14","sagl","verb","O",NA,NA,"s","no",TRUE,"dental","fricative","root","male",26,"young","Higher","Humanities","A"
"259","A14","zopr","verb","OB",NA,NA,"z","no",TRUE,"dental","fricative","root","male",26,"young","Higher","Humanities","A"
"260","A14","jup","verb","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","root","male",26,"young","Higher","Humanities","A"
"261","A14","znup","verb","O",NA,NA,"zn","yes",TRUE,"dental","fricative","root","male",26,"young","Higher","Humanities","A"
"262","A14","lus","verb","O",NA,NA,"l","no",TRUE,"dental","sonorant","root","male",26,"young","Higher","Humanities","A"
"263","A14","murl","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","root","male",26,"young","Higher","Humanities","A"
"264","A14","nad","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","root","male",26,"young","Higher","Humanities","A"
"265","A14","shakl","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","root","male",26,"young","Higher","Humanities","A"
"266","A14","zhuskl","verb","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","root","male",26,"young","Higher","Humanities","A"
"267","A14","moml","verb","O",NA,NA,"m","no",TRUE,"labial","sonorant","root","male",26,"young","Higher","Humanities","A"
"268","A14","chup","verb","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","root","male",26,"young","Higher","Humanities","A"
"269","A14","rogl","verb","O",NA,NA,"r","no",TRUE,"dental","sonorant","root","male",26,"young","Higher","Humanities","A"
"270","A14","xop","verb","O",NA,NA,"x","no",TRUE,"velar","fricative","root","male",26,"young","Higher","Humanities","A"
"271","A14","chav","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","root","male",26,"young","Higher","Humanities","A"
"272","A14","tov","verb","O",NA,NA,"t","no",TRUE,"dental","stop","root","male",26,"young","Higher","Humanities","A"
"273","A14","kochl","verb","O",NA,NA,"k","no",TRUE,"velar","stop","root","male",26,"young","Higher","Humanities","A"
"274","A14","lopr","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","root","male",26,"young","Higher","Humanities","A"
"275","A14","pur","verb","O",NA,NA,"p","no",TRUE,"labial","stop","root","male",26,"young","Higher","Humanities","A"
"276","A14","nokr","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","root","male",26,"young","Higher","Humanities","A"
"277","A15","bukl","verb","O",NA,NA,"b","no",TRUE,"labial","stop","root","male",23,"young","IncompleteHigher","Science","A"
"278","A15","bost","verb","OB",NA,NA,"b","no",TRUE,"labial","stop","root","male",23,"young","IncompleteHigher","Science","A"
"279","A15","vazhd","verb","OB",NA,NA,"v","no",TRUE,"labial","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"280","A15","zhrap","verb","OB",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"281","A15","zhuskl","verb","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"282","A15","zopr","verb","OB",NA,NA,"z","no",TRUE,"dental","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"284","A15","daml","verb","O",NA,NA,"d","no",TRUE,"dental","stop","root","male",23,"young","IncompleteHigher","Science","A"
"286","A15","shchul","verb","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"287","A15","jup","verb","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"288","A15","znup","verb","O",NA,NA,"zn","yes",TRUE,"dental","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"289","A15","spul","verb","OB",NA,NA,"sp","yes",TRUE,"dental","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"290","A15","chup","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","root","male",23,"young","IncompleteHigher","Science","A"
"291","A15","guzv","verb","O",NA,NA,"g","no",TRUE,"velar","stop","root","male",23,"young","IncompleteHigher","Science","A"
"292","A15","dukt","verb","O",NA,NA,"d","no",TRUE,"dental","stop","root","male",23,"young","IncompleteHigher","Science","A"
"293","A15","chav","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","root","male",23,"young","IncompleteHigher","Science","A"
"294","A15","vurl","verb","O",NA,NA,"v","no",TRUE,"labial","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"295","A15","jal","verb","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"296","A15","gab","verb","OB",NA,NA,"g","no",TRUE,"velar","stop","root","male",23,"young","IncompleteHigher","Science","A"
"297","A15","skol","verb","OB",NA,NA,"sk","yes",TRUE,"dental","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"298","A15","zup","verb","OB",NA,NA,"z","no",TRUE,"dental","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"299","A15","tov","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","root","male",23,"young","IncompleteHigher","Science","A"
"300","A15","xushn","verb","O",NA,NA,"x","no",TRUE,"velar","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"301","A15","kochl","verb","OB",NA,NA,"k","no",TRUE,"velar","stop","root","male",23,"young","IncompleteHigher","Science","A"
"302","A15","gnor","verb","O",NA,NA,"gn","yes",TRUE,"velar","stop","root","male",23,"young","IncompleteHigher","Science","A"
"303","A15","murl","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"304","A15","sur","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"305","A15","tul","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","root","male",23,"young","IncompleteHigher","Science","A"
"306","A15","rogl","verb","O",NA,NA,"r","no",TRUE,"dental","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"307","A15","shakl","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"308","A15","cav","verb","OB",NA,NA,"c","no",TRUE,"dental","affricate","root","male",23,"young","IncompleteHigher","Science","A"
"309","A15","kamp","verb","OB",NA,NA,"k","no",TRUE,"velar","stop","root","male",23,"young","IncompleteHigher","Science","A"
"310","A15","lopr","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"311","A15","zhaxl","verb","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"312","A15","nokr","verb","O",NA,NA,"n","no",TRUE,"dental","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"313","A15","shadr","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"314","A15","pur","verb","O",NA,NA,"p","no",TRUE,"labial","stop","root","male",23,"young","IncompleteHigher","Science","A"
"315","A15","zhgav","verb","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"316","A15","razhn","verb","OB",NA,NA,"r","no",TRUE,"dental","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"317","A15","nad","verb","O",NA,NA,"n","no",TRUE,"dental","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"318","A15","sagl","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"319","A15","xop","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","root","male",23,"young","IncompleteHigher","Science","A"
"320","A15","moml","verb","O",NA,NA,"m","no",TRUE,"labial","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"321","A15","lus","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","root","male",23,"young","IncompleteHigher","Science","A"
"322","A15","patl","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","root","male",23,"young","IncompleteHigher","Science","A"
"323","A2","razhn","verb","O",NA,NA,"r","no",TRUE,"dental","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"324","A2","dukt","verb","O",NA,NA,"d","no",TRUE,"dental","stop","root","female",20,"young","IncompleteHigher","Science","A"
"325","A2","bost","verb","O",NA,NA,"b","no",TRUE,"labial","stop","root","female",20,"young","IncompleteHigher","Science","A"
"326","A2","tul","verb","O",NA,NA,"t","no",TRUE,"dental","stop","root","female",20,"young","IncompleteHigher","Science","A"
"327","A2","sagl","verb","O",NA,NA,"s","no",TRUE,"dental","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"328","A2","xop","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"329","A2","moml","verb","O",NA,NA,"m","no",TRUE,"labial","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"330","A2","bukl","verb","O",NA,NA,"b","no",TRUE,"labial","stop","root","female",20,"young","IncompleteHigher","Science","A"
"331","A2","nad","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"332","A2","rogl","verb","O",NA,NA,"r","no",TRUE,"dental","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"333","A2","pur","verb","O",NA,NA,"p","no",TRUE,"labial","stop","root","female",20,"young","IncompleteHigher","Science","A"
"334","A2","gnor","verb","O",NA,NA,"gn","yes",TRUE,"velar","stop","root","female",20,"young","IncompleteHigher","Science","A"
"335","A2","shchul","verb","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"336","A2","spul","verb","O",NA,NA,"sp","yes",TRUE,"dental","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"337","A2","kochl","verb","O",NA,NA,"k","no",TRUE,"velar","stop","root","female",20,"young","IncompleteHigher","Science","A"
"338","A2","patl","verb","O",NA,NA,"p","no",TRUE,"labial","stop","root","female",20,"young","IncompleteHigher","Science","A"
"339","A2","nokr","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"340","A2","chav","verb","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","root","female",20,"young","IncompleteHigher","Science","A"
"341","A2","zhaxl","verb","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"342","A2","jal","verb","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"343","A2","skol","verb","O",NA,NA,"sk","yes",TRUE,"dental","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"344","A2","xushn","verb","O",NA,NA,"x","no",TRUE,"velar","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"345","A2","vazhd","verb","O",NA,NA,"v","no",TRUE,"labial","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"346","A2","chup","verb","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","root","female",20,"young","IncompleteHigher","Science","A"
"347","A2","zup","verb","O",NA,NA,"z","no",TRUE,"dental","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"348","A2","sur","verb","O",NA,NA,"s","no",TRUE,"dental","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"349","A2","znup","verb","O",NA,NA,"zn","yes",TRUE,"dental","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"350","A2","murl","verb","O",NA,NA,"m","no",TRUE,"labial","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"351","A2","cav","verb","O",NA,NA,"c","no",TRUE,"dental","affricate","root","female",20,"young","IncompleteHigher","Science","A"
"352","A2","vurl","verb","O",NA,NA,"v","no",TRUE,"labial","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"353","A2","kamp","verb","O",NA,NA,"k","no",TRUE,"velar","stop","root","female",20,"young","IncompleteHigher","Science","A"
"354","A2","chtus","verb","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","root","female",20,"young","IncompleteHigher","Science","A"
"355","A2","tov","verb","O",NA,NA,"t","no",TRUE,"dental","stop","root","female",20,"young","IncompleteHigher","Science","A"
"356","A2","lopr","verb","O",NA,NA,"l","no",TRUE,"dental","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"357","A2","zhuskl","verb","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"358","A2","shadr","verb","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"359","A2","daml","verb","O",NA,NA,"d","no",TRUE,"dental","stop","root","female",20,"young","IncompleteHigher","Science","A"
"360","A2","gab","verb","O",NA,NA,"g","no",TRUE,"velar","stop","root","female",20,"young","IncompleteHigher","Science","A"
"361","A2","shakl","verb","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"362","A2","zhgav","verb","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"363","A2","guzv","verb","O",NA,NA,"g","no",TRUE,"velar","stop","root","female",20,"young","IncompleteHigher","Science","A"
"364","A2","zopr","verb","O",NA,NA,"z","no",TRUE,"dental","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"365","A2","lus","verb","O",NA,NA,"l","no",TRUE,"dental","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"366","A2","zhrap","verb","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","root","female",20,"young","IncompleteHigher","Science","A"
"367","A2","tkab","verb","O",NA,NA,"tk","yes",FALSE,"dental","stop","root","female",20,"young","IncompleteHigher","Science","A"
"368","A2","jup","verb","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","root","female",20,"young","IncompleteHigher","Science","A"
"369","A3","razhn","verb","O",NA,NA,"r","no",TRUE,"dental","sonorant","root","female",21,"young","IncompleteHigher","Humanities","A"
"370","A3","moml","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","root","female",21,"young","IncompleteHigher","Humanities","A"
"371","A3","sur","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","root","female",21,"young","IncompleteHigher","Humanities","A"
"372","A3","bukl","verb","OB",NA,NA,"b","no",TRUE,"labial","stop","root","female",21,"young","IncompleteHigher","Humanities","A"
"373","A3","xushn","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","root","female",21,"young","IncompleteHigher","Humanities","A"
"374","A3","cav","verb","O",NA,NA,"c","no",TRUE,"dental","affricate","root","female",21,"young","IncompleteHigher","Humanities","A"
"375","A3","zhuskl","verb","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","root","female",21,"young","IncompleteHigher","Humanities","A"
"376","A3","tul","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","root","female",21,"young","IncompleteHigher","Humanities","A"
"377","A3","nokr","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","root","female",21,"young","IncompleteHigher","Humanities","A"
"378","A3","sagl","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","root","female",21,"young","IncompleteHigher","Humanities","A"
"379","A3","vurl","verb","OB",NA,NA,"v","no",TRUE,"labial","fricative","root","female",21,"young","IncompleteHigher","Humanities","A"
"380","A3","patl","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","root","female",21,"young","IncompleteHigher","Humanities","A"
"381","A3","pur","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","root","female",21,"young","IncompleteHigher","Humanities","A"
"382","A3","tov","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","root","female",21,"young","IncompleteHigher","Humanities","A"
"383","A3","xop","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","root","female",21,"young","IncompleteHigher","Humanities","A"
"384","A3","kamp","verb","O",NA,NA,"k","no",TRUE,"velar","stop","root","female",21,"young","IncompleteHigher","Humanities","A"
